specobjid,label,ra,dec,z,plate,mjd,fiberid,class,subclass,filepath,source_csv,redshift_filepath,noise_filepath,normalised_filepath,resampled_filepath
5.18014e+17,white_dwarf,50.11402,-5.881511,6.27e-05,460,51924,364,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0460-51924-0364.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0460-51924-0364.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0460-51924-0364.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0460-51924-0364.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0460-51924-0364.npz
5.18016e+17,white_dwarf,50.356409,-6.2449621,-0.000125928,460,51924,372,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0460-51924-0372.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0460-51924-0372.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0460-51924-0372.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0460-51924-0372.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0460-51924-0372.npz
5.18018e+17,white_dwarf,50.107666,-6.0996741,-0.000117521,460,51924,379,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0460-51924-0379.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0460-51924-0379.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0460-51924-0379.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0460-51924-0379.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0460-51924-0379.npz
5.18027e+17,white_dwarf,50.668232,-6.1744033,1.35e-05,460,51924,410,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0460-51924-0410.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0460-51924-0410.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0460-51924-0410.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0460-51924-0410.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0460-51924-0410.npz
5.18028e+17,white_dwarf,50.564976,-5.7853748,6.27e-05,460,51924,414,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0460-51924-0414.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0460-51924-0414.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0460-51924-0414.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0460-51924-0414.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0460-51924-0414.npz
5.1805e+17,white_dwarf,50.792974,-6.591374,-0.000388115,460,51924,494,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0460-51924-0494.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0460-51924-0494.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0460-51924-0494.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0460-51924-0494.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0460-51924-0494.npz
5.18074e+17,white_dwarf,51.308607,-6.4674993,-7.35e-05,460,51924,583,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0460-51924-0583.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0460-51924-0583.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0460-51924-0583.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0460-51924-0583.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0460-51924-0583.npz
5.18086e+17,white_dwarf,51.978139,-6.7034,-0.000238116,460,51924,627,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0460-51924-0627.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0460-51924-0627.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0460-51924-0627.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0460-51924-0627.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0460-51924-0627.npz
5.18087e+17,white_dwarf,51.776129,-6.4745791,-0.000153093,460,51924,629,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0460-51924-0629.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0460-51924-0629.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0460-51924-0629.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0460-51924-0629.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0460-51924-0629.npz
5.19058e+17,white_dwarf,53.615071,-7.2568567,-8.31e-05,461,51910,65,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0461-51910-0065.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0461-51910-0065.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0461-51910-0065.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0461-51910-0065.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0461-51910-0065.npz
5.19065e+17,white_dwarf,53.349429,-7.4699357,0.000479727,461,51910,92,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0461-51910-0092.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0461-51910-0092.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0461-51910-0092.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0461-51910-0092.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0461-51910-0092.npz
5.19081e+17,white_dwarf,53.29347,-7.1463025,-9.63e-05,461,51910,148,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0461-51910-0148.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0461-51910-0148.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0461-51910-0148.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0461-51910-0148.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0461-51910-0148.npz
5.19083e+17,white_dwarf,53.240344,-7.0763631,0.000123122,461,51910,158,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0461-51910-0158.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0461-51910-0158.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0461-51910-0158.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0461-51910-0158.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0461-51910-0158.npz
5.40501e+17,white_dwarf,145.96358,1.0178131,0.000103547,480,51989,251,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0480-51989-0251.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0480-51989-0251.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0480-51989-0251.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0480-51989-0251.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0480-51989-0251.npz
5.40559e+17,white_dwarf,146.50696,2.1338035,-4.21e-06,480,51989,462,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0480-51989-0462.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0480-51989-0462.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0480-51989-0462.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0480-51989-0462.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0480-51989-0462.npz
6.03649e+17,white_dwarf,220.49639,2.9401869,-0.000147355,536,52024,605,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0536-52024-0605.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0536-52024-0605.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0536-52024-0605.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0536-52024-0605.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0536-52024-0605.npz
6.03653e+17,white_dwarf,220.73133,2.7974567,-2.91e-05,536,52024,620,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0536-52024-0620.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0536-52024-0620.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0536-52024-0620.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0536-52024-0620.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0536-52024-0620.npz
6.03654e+17,white_dwarf,220.98114,2.2508858,-4.49e-05,536,52024,625,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0536-52024-0625.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0536-52024-0625.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0536-52024-0625.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0536-52024-0625.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0536-52024-0625.npz
6.04618e+17,white_dwarf,223.06768,1.5178742,-6.69e-05,537,52027,36,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0537-52027-0036.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0537-52027-0036.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0537-52027-0036.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0537-52027-0036.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0537-52027-0036.npz
6.04626e+17,white_dwarf,222.48188,1.3347166,1.29e-05,537,52027,63,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0537-52027-0063.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0537-52027-0063.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0537-52027-0063.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0537-52027-0063.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0537-52027-0063.npz
6.04629e+17,white_dwarf,222.502,1.7121235,9.75e-05,537,52027,77,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0537-52027-0077.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0537-52027-0077.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0537-52027-0077.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0537-52027-0077.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0537-52027-0077.npz
6.04631e+17,white_dwarf,221.92378,0.52617119,6.15e-05,537,52027,84,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0537-52027-0084.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0537-52027-0084.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0537-52027-0084.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0537-52027-0084.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0537-52027-0084.npz
6.04649e+17,white_dwarf,221.94661,1.2606156,0.000153737,537,52027,147,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0537-52027-0147.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0537-52027-0147.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0537-52027-0147.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0537-52027-0147.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0537-52027-0147.npz
6.04685e+17,white_dwarf,220.87888,1.5682899,-0.000554391,537,52027,279,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0537-52027-0279.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0537-52027-0279.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0537-52027-0279.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0537-52027-0279.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0537-52027-0279.npz
6.04686e+17,white_dwarf,220.67004,0.69068555,0.000524472,537,52027,284,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0537-52027-0284.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0537-52027-0284.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0537-52027-0284.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0537-52027-0284.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0537-52027-0284.npz
6.35087e+17,white_dwarf,130.40257,2.2892293,-7.67e-05,564,52224,290,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0564-52224-0290.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0564-52224-0290.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0564-52224-0290.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0564-52224-0290.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0564-52224-0290.npz
6.35089e+17,white_dwarf,130.23361,2.2881651,8.58e-05,564,52224,298,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0564-52224-0298.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0564-52224-0298.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0564-52224-0298.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0564-52224-0298.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0564-52224-0298.npz
6.35115e+17,white_dwarf,130.35816,3.0690029,-0.000387824,564,52224,390,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0564-52224-0390.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0564-52224-0390.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0564-52224-0390.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0564-52224-0390.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0564-52224-0390.npz
6.3513e+17,white_dwarf,131.3596,3.6636973,-6.29e-05,564,52224,445,STAR,WD,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\white_dwarf\spec-0564-52224-0445.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\white_dwarfs.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\white_dwarf\spec-0564-52224-0445.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\white_dwarf\spec-0564-52224-0445.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\white_dwarf\spec-0564-52224-0445.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\white_dwarf\spec-0564-52224-0445.npz
